Country_Name,Country_Code,Country_code,Region,Sub_Region,Population,Agriculture,Industry,Services,Deathrate,Birthrate,Employmentrate,Unemploymentrate,Employmentcount,Unemploymentcount,Population_Rank,Year
Myanmar,MMR,104,Asia,South-eastern Asia,51448196,28705520.02,8123155.439,14619519.56,8.099,18.568,65.8730011,34.1269989,33890470.72,17557725.28,3,2013
Montenegro,MNE,499,Europe,Southern Europe,621207,28420.21907,112202.41,480584.365,9.787,11.888,39.66600037,60.33399963,246407.9709,374799.0291,5,2013
Mongolia,MNG,496,Asia,Eastern Asia,2869107,855481.618,585842.9763,1427782.406,6.348,25.543,57.31900024,42.68099976,1644543.448,1224563.552,4,2013
Mozambique,MOZ,508,Africa,Sub-Saharan Africa,26434372,19826571.6,1097290.788,5510509.365,11.002,40.204,60.85900116,39.14099884,16087694.76,10346677.24,3,2013
Mauritania,MRT,478,Africa,Sub-Saharan Africa,3946170,3015821.103,323980.5585,606368.4891,8.154,35.33,44.40599823,55.59400177,1752336.18,2193833.82,4,2013
Mauritius,MUS,480,Africa,Sub-Saharan Africa,1258653,99999.98301,316828.1443,841812.3471,7.5,10.9,53.89400101,46.10599899,678338.4605,580314.5395,4,2013
Malawi,MWI,454,Africa,Sub-Saharan Africa,16577147,14084772.34,1360486.418,1131887.609,8.174,38.054,72.8789978,27.1210022,12081258.6,4495888.402,3,2013
Malaysia,MYS,458,Asia,South-eastern Asia,29706724,3858012.384,8425124.012,17423587.89,4.764,17.135,61.79999924,38.20000076,18358755.21,11347968.79,3,2013
Namibia,NAM,516,Africa,Sub-Saharan Africa,2316520,727201.963,334574.9799,1254743.079,8.196,30.09,48.85900116,51.14099884,1131828.534,1184691.466,4,2013
New Caledonia,NCL,540,Oceania,Melanesia,263650,9686.501065,85095.67657,168867.833,5.2,16.6,53.79000092,46.20999908,141817.3374,121832.6626,5,2013
Niger,NER,562,Africa,Sub-Saharan Africa,18426372,14079405.95,1407222.045,2939743.476,10.536,49.058,78.80699921,21.19300079,14521270.84,3905101.164,3,2013
Nigeria,NGA,566,Africa,Sub-Saharan Africa,171829303,65760792.39,20287886.08,85780626.16,13.376,40.275,53.06100082,46.93899918,91174347.88,80654955.12,2,2013
Nicaragua,NIC,558,Americas,Latin America and the Caribbean,5945747,1877310.122,1046332.532,3022104.233,4.764,20.788,62.15000153,37.84999847,3695281.851,2250465.149,4,2013
Netherlands,NLD,528,Europe,Western Europe,16804432,352052.8552,2775420.115,13676959.15,8.4,10.2,59.83100128,40.16899872,10054259.93,6750172.075,3,2013
Norway,NOR,578,Europe,Northern Europe,5079623,112107.2805,1031976.208,3935539.378,8.1,11.6,62.77700043,37.22299957,3188834.952,1890788.048,4,2013
Nepal,NPL,524,Asia,Southern Asia,27985310,20594108.9,2153189.686,5238010.208,6.441,20.769,81.11799622,18.88200378,22701122.71,5284187.293,3,2013
New Zealand,NZL,554,Oceania,Australia and New Zealand,4442100,285538.1868,900991.185,3255570.734,6.65,13.2,63.6780014,36.3219986,2828640.5,1613459.5,4,2013
Oman,OMN,512,Asia,Western Asia,3711481,214672.0581,1397743.739,2099065.185,2.663,21.009,64.34400177,35.65599823,2388115.4,1323365.6,4,2013
Pakistan,PAK,586,Asia,Southern Asia,181712595,76749947.86,41652162.63,63312300.63,7.489,29.53,50.74100113,49.25899887,92202789.88,89509805.12,2,2013
Panama,PAN,591,Americas,Latin America and the Caribbean,3838462,603252.6727,765542.8707,2469666.31,4.958,20.424,63.58100128,36.41899872,2440532.573,1397929.427,4,2013
Peru,PER,604,Americas,Latin America and the Caribbean,30565716,8379285.249,5202895.982,16983534.19,5.624,20.203,75.43800354,24.56199646,23058165.92,7507550.082,3,2013
Philippines,PHL,608,Asia,South-eastern Asia,98481032,30540936.79,15369935.01,52570160.2,6.403,23.939,60.11399841,39.88600159,59200886.01,39280145.99,3,2013
Papua New Guinea,PNG,598,Oceania,Melanesia,7592865,1753496.233,557392.2257,5281976.723,7.178,28.666,68.78700256,31.21299744,5222904.242,2369960.758,4,2013
Poland,POL,616,Europe,Eastern Europe,38040196,4564442.964,11617476.21,21858276.47,10.2,9.7,50.63700104,49.36299896,19262414.44,18777781.56,3,2013
Puerto Rico,PRI,630,Americas,Latin America and the Caribbean,3593077,59501.35577,492395.2891,3041180.351,8.1,10.1,36.78499985,63.21500015,1321713.369,2271363.631,4,2013
"Korea, Dem. People’s Rep.",PRK,408,Asia,Eastern Asia,24985976,16659150.54,4405277.558,3921548.857,8.662,13.977,76.98200226,23.01799774,19234704.61,5751271.391,3,2013
Portugal,PRT,620,Europe,Southern Europe,10457295,1069781.231,2478169.764,6909448.321,10.2,7.9,49.625,50.375,5189432.644,5267862.356,3,2013
Paraguay,PRY,600,Americas,Latin America and the Caribbean,6465740,1475675.837,1129629.479,3860434.807,5.618,21.581,68.15899658,31.84100342,4406983.506,2058756.494,4,2013
West Bank and Gaza,PSE,275,Asia,Western Asia,4169506,438757.1065,1183931.248,2546817.685,3.548,32.721,33.09999847,66.90000153,1380106.422,2789399.578,4,2013
French Polynesia,PYF,258,Oceania,Polynesia,273528,23999.34718,48099.8963,201431.4851,5.209,15.985,43.82600021,56.17399979,119876.3819,153651.6181,5,2013
Qatar,QAT,634,Asia,Western Asia,2250473,31056.52729,1163832.115,1055561.841,1.491,10.666,85.92199707,14.07800293,1933651.345,316821.6549,4,2013
Romania,ROU,642,Europe,Eastern Europe,19983693,5845630.038,5652387.535,8485875.536,12.4,9.4,50.54999924,49.45000076,10101756.66,9881936.341,3,2013
Russian Federation,RUS,643,Europe,Eastern Europe,143506911,10034003.36,39790160.18,93682744.03,13,13.2,59.97200012,40.02799988,86063964.84,57442946.16,2,2013
Rwanda,RWA,646,Africa,Sub-Saharan Africa,11065151,8103231.63,805321.6763,2156487.314,6.572,33.199,84.76399994,15.23600006,9379264.587,1685886.413,3,2013
Saudi Arabia,SAU,682,Asia,Western Asia,29944476,1332529.125,7118700.494,21493545.95,3.534,20.668,51.3219986,48.6780014,15368103.55,14576372.45,3,2013
Sudan,SDN,729,Africa,Northern Africa,36849918,19856577.7,6939945.124,10053394.48,7.74,34.146,40.93399811,59.06600189,15084144.74,21765773.26,3,2013
Senegal,SEN,686,Africa,Sub-Saharan Africa,14120320,7588965.833,2891841.471,3639512.426,6.488,37.269,52.40100098,47.59899902,7399189.021,6721130.979,3,2013
Singapore,SGP,702,Asia,South-eastern Asia,5399162,61496.45832,1011425.007,4326186.476,4.6,9.3,65.63800049,34.36199951,3543901.98,1855260.02,4,2013
Solomon Islands,SLB,090,Oceania,Melanesia,563513,391027.2993,51781.2103,120704.485,5.058,30.509,70.20400238,29.79599762,395608.6799,167904.3201,5,2013
Sierra Leone,SLE,694,Africa,Sub-Saharan Africa,6922079,4030380.392,435606.4468,2456091.963,13.765,37.014,56.07899857,43.92100143,3881832.583,3040246.417,4,2013
El Salvador,SLV,222,Americas,Latin America and the Caribbean,6250777,1224277.211,1272283.156,3754216.752,6.633,18.997,59.90399933,40.09600067,3744465.412,2506311.588,4,2013
Serbia,SRB,688,Europe,Southern Europe,7164132,1525243.768,1852429.636,3786530.334,14,9.2,40.5890007,59.4109993,2907849.588,4256282.412,4,2013
South Sudan,SSD,728,Africa,Sub-Saharan Africa,11177490,6821286.87,2199059.359,2157143.771,11.811,37.095,63.36299896,36.63700104,7082392.873,4095097.127,3,2013
Sao Tome and Principe,STP,678,Africa,Sub-Saharan Africa,187045,39436.56712,27966.96777,119641.4651,7.027,35.314,50.26399994,49.73600006,94016.29869,93028.70131,5,2013
Suriname,SUR,740,Americas,Latin America and the Caribbean,542540,17779.03553,123221.6842,401533.8656,7.16,18.906,50.89799881,49.10200119,276142.0027,266397.9973,5,2013
Slovak Republic,SVK,703,Europe,Eastern Europe,5413393,179129.1752,1939293.979,3294969.949,9.6,10.1,50.77999878,49.22000122,2748920.899,2664472.101,4,2013
Slovenia,SVN,705,Europe,Southern Europe,2059953,175137.2011,639224.0183,1245591.761,9.4,10.2,51.63199997,48.36800003,1063594.932,996358.0677,4,2013
Sweden,SWE,752,Europe,Northern Europe,9600379,195175.7043,1838952.663,7566154.407,9.4,11.8,58.73099899,41.26900101,5638398.494,3961980.506,4,2013
Eswatini,SWZ,748,Africa,Sub-Saharan Africa,1271456,871544.9071,161424.055,238499.7091,10.711,30.101,38.92200089,61.07799911,494876.1156,776579.8844,4,2013
Syrian Arab Republic,SYR,760,Asia,Western Asia,19809141,3465015.059,6383892.106,9960233.836,5.391,23.735,36.26300049,63.73699951,7183388.898,12625752.1,3,2013
Chad,TCD,148,Africa,Sub-Saharan Africa,13133589,11306969.82,837660.2779,988959.2793,13.866,44.963,67.50299835,32.49700165,8865566.366,4268022.634,3,2013
Togo,TGO,768,Africa,Sub-Saharan Africa,7042948,2811474.322,1271181.669,2960292.009,9.232,35.598,76.53500366,23.46499634,5390320.51,1652627.49,4,2013
Thailand,THA,764,Asia,South-eastern Asia,68143065,26984652.7,14417027.98,26742064.08,7.531,11.091,70.88899994,29.11100006,48305937.31,19837127.69,3,2013
Tajikistan,TJK,762,Asia,Central Asia,8177809,4469663.142,1127229.225,2580916.477,5.284,29.998,52.9070015,47.0929985,4326633.53,3851175.47,4,2013
Turkmenistan,TKM,795,Asia,Central Asia,5366277,540384.0775,2411068.272,2414824.65,7.145,26.561,62.67599869,37.32400131,3363367.702,2002909.298,4,2013
Timor-Leste,TLS,626,Asia,South-eastern Asia,1184366,488693.1112,152048.9106,543624.0121,5.803,36.558,38.73799896,61.26200104,458799.6888,725566.3112,4,2013
Tonga,TON,776,Oceania,Polynesia,105328,33712.33293,32011.28597,39604.38311,6.072,25.433,59.18099976,40.81900024,62334.16342,42993.83658,5,2013
Trinidad and Tobago,TTO,780,Americas,Latin America and the Caribbean,1348248,50195.27371,391180.6739,906872.0588,9.286,14.581,60.99599838,39.00400162,822377.3283,525870.6717,4,2013
Tunisia,TUN,788,Africa,Northern Africa,11014558,1692276.726,4947188.827,4375202.742,6.357,18.933,39.92699814,60.07300186,4397782.368,6616775.632,3,2013
Turkey,TUR,792,Asia,Western Asia,75787333,17373488.06,20001035.62,38412810.77,5.817,17.115,45.31499863,54.68500137,34343028.91,41444304.09,3,2013
Tanzania,TZA,834,Africa,Sub-Saharan Africa,50636595,35281049.11,3058956.648,12296590.93,7.635,39.621,81.03099823,18.96900177,41031338.4,9605256.602,3,2013
Uganda,UGA,800,Africa,Sub-Saharan Africa,37553726,27007513.06,2629887.35,7916325.412,9.28,43.636,69.625,30.375,26146781.73,11406944.27,3,2013
Ukraine,UKR,804,Europe,Eastern Europe,45489600,9102469.064,11284150.06,25102980,14.6,11.1,51.54999924,48.45000076,23449888.45,22039711.55,3,2013
Uruguay,URY,858,Americas,Latin America and the Caribbean,3408005,316535.508,735583.7867,2355885.64,9.313,14.373,60.6969986,39.3030014,2068556.747,1339448.253,4,2013
United States,USA,840,Americas,Northern America,316234505,4787790.59,59306618.15,252140102.7,8.215,12.4,57.90299988,42.09700012,183109265,133125240,2,2013
Uzbekistan,UZB,860,Asia,Central Asia,30243200,7445573.251,11282830.38,11514796.36,4.8,22.5,59.68199921,40.31800079,18049746.38,12193453.62,3,2013
St. Vincent and the Grenadines,VCT,670,Americas,Latin America and the Caribbean,109320,7368.16775,13886.91968,88064.91153,7.046,16.305,57.09400177,42.90599823,62415.16273,46904.83727,5,2013
"Venezuela, RB",VEN,862,Americas,Latin America and the Caribbean,30317848,2257466.992,6465584.329,21594795.81,5.483,19.913,59.55400085,40.44599915,18055491.46,12262356.54,3,2013
Virgin Islands (U.S.),VIR,850,Americas,Latin America and the Caribbean,108044,3097.621591,12700.57232,92244.72469,6.9,13.1,57.17100143,42.82899857,61769.83679,46274.16321,5,2013
Vietnam,VNM,704,Asia,South-eastern Asia,91497725,42832829.75,19381963.6,29282015.42,5.774,17.295,76.6230011,23.3769989,70108302.83,21389422.17,3,2013
Vanuatu,VUT,548,Oceania,Melanesia,253142,158616.2468,14773.36703,79752.38498,4.806,26.741,66.65399933,33.34600067,168729.267,84412.73302,5,2013
Samoa,WSM,882,Oceania,Polynesia,190757,10594.64359,28775.69352,151388.5694,5.052,26.156,29.39500046,70.60499954,56073.02102,134683.979,5,2013
"Yemen, Rep.",YEM,887,Asia,Western Asia,25576322,7155999.156,3933638.353,14486684.25,6.735,33.282,32.18399811,67.81600189,8231482.989,17344839.01,3,2013
South Africa,ZAF,710,Africa,Sub-Saharan Africa,53767396,2678691.601,12646091.79,38442613.38,11.066,21.865,40.14500046,59.85499954,21584921.37,32182474.63,3,2013
Zambia,ZMB,894,Africa,Sub-Saharan Africa,15153210,8421396.573,1528958.912,5202854.515,8.626,39.125,69.30000305,30.69999695,10501174.99,4652035.008,3,2013
Zimbabwe,ZWE,716,Africa,Sub-Saharan Africa,15054506,9934618.65,1181778.707,3938108.284,9.441,35.233,78.69999695,21.30000305,11847895.76,3206610.237,3,2013
Afghanistan,AFG,004,Asia,Southern Asia,31731688,19519113.39,2016548.778,10196025.98,7.331,35.797,48.73600006,51.26399994,15464755.48,16266932.52,3,2014
Angola,AGO,024,Africa,Sub-Saharan Africa,25998340,12813021.99,2326591.54,10858726.22,9.176,43.446,72.15799713,27.84200287,18759881.43,7238458.569,3,2014
Albania,ALB,008,Europe,Southern Europe,2895092,1297088.109,497926.8559,1100077.09,6.963,11.916,44.85100174,55.14899826,1298477.763,1596614.237,4,2014
United Arab Emirates,ARE,784,Asia,Western Asia,9006263,27198.91301,2684676.939,6294387.143,1.499,10.54,79.48100281,20.51899719,7158268.148,1847994.852,4,2014
Argentina,ARG,032,Americas,Latin America and the Caribbean,42539925,263322.1433,10186184.91,32089991.39,7.59,17.717,55.50899887,44.49100113,23613486.49,18926438.51,3,2014
Armenia,ARM,051,Asia,Western Asia,2893509,1049533.566,492243.7259,1351731.653,9.727,14.446,49.91600037,50.08399963,1444323.963,1449185.037,4,2014
Australia,AUS,036,Oceania,Australia and New Zealand,23145901,605496.7556,4742363.73,17798039.8,6.4,13.3,60.83499908,39.16500092,14080808.66,9065092.339,3,2014
Austria,AUT,040,Europe,Western Europe,8479823,388036.7186,2196867.71,5894918.41,9.4,9.4,56.77899933,43.22100067,4814758.644,3665064.356,4,2014
Azerbaijan,AZE,031,Asia,Western Asia,9416801,3493727.503,1353665.144,4569408.353,5.8,18.3,61.85800171,38.14199829,5825044.924,3591756.076,4,2014
Burundi,BDI,108,Africa,Sub-Saharan Africa,9600186,8757577.634,236932.5843,605675.7362,11.538,43.285,76.93699646,23.06300354,7386094.763,2214091.237,4,2014
Belgium,BEL,056,Europe,Western Europe,11182817,152086.3128,2427118.655,8603723.519,9.8,11.2,48.98699951,51.01300049,5478126.509,5704690.491,3,2014
Benin,BEN,204,Africa,Sub-Saharan Africa,10004451,4186562.622,1854625.137,3963263.432,9.618,38.218,68.93900299,31.06099701,6896968.774,3107482.226,3,2014
Burkina Faso,BFA,854,Africa,Sub-Saharan Africa,17072723,6901477.509,3562735.841,6608509.65,9.423,40.543,62.35100174,37.64899826,10645013.81,6427709.185,3,2014
Bangladesh,BGD,050,Asia,Southern Asia,157571292,71063075.44,32757495.2,53750718.36,5.397,19.997,54.10900116,45.89099884,85260252.22,72311039.78,2,2014
Bulgaria,BGR,100,Europe,Eastern Europe,7265115,483856.6479,2193120.285,4588138.067,14.4,9.2,47.96699905,52.03300095,3484857.643,3780257.357,4,2014
Bahrain,BHR,048,Asia,Western Asia,1315411,13693.42862,454855.9508,846861.5657,2.332,15.729,70.70600128,29.29399872,930074.5185,385336.4815,4,2014
"Bahamas, The",BHS,044,Americas,Latin America and the Caribbean,377240,13629.68088,51440.44519,312169.8703,6.09,14.757,65.2990036,34.7009964,246333.9612,130906.0388,5,2014
Bosnia and Herzegovina,BIH,070,Europe,Southern Europe,3604999,681561.1159,1052263.128,1871174.687,10.533,9.096,34.02999878,65.97000122,1226781.116,2378217.884,4,2014
Belarus,BLR,112,Europe,Eastern Europe,9465997,908262.4374,3259332.012,5298497.068,13.2,12.5,63.79700089,36.20299911,6039022.19,3426974.81,4,2014
Belize,BLZ,084,Americas,Latin America and the Caribbean,344181,57774.22024,58644.99907,227761.7873,5.5,23.086,59.44400024,40.55599976,204594.9545,139586.0455,5,2014
Bolivia,BOL,068,Americas,Latin America and the Caribbean,10400264,3039789.229,2062788.324,5297686.448,7.514,24.223,69.85700226,30.14299774,7265312.657,3134951.343,3,2014
Brazil,BRA,076,Americas,Latin America and the Caribbean,202408632,22667743.42,46426468.48,133314418.2,5.971,14.852,59.68399811,40.31600189,120805564.1,81603067.91,2,2014
Barbados,BRB,052,Americas,Latin America and the Caribbean,282509,7610.792476,55544.09251,219354.1036,10.509,12.183,57.30799866,42.69200134,161900.2539,120608.7461,5,2014
Brunei Darussalam,BRN,096,Asia,South-eastern Asia,405716,2446.46742,80437.25503,322832.2749,3.388,16.475,63.20899963,36.79100037,256449.025,149266.975,5,2014
Bhutan,BTN,064,Asia,Southern Asia,764961,431009.6394,83824.42778,250126.962,6.097,19.148,62.69200134,37.30799866,479569.3604,285391.6396,5,2014
Botswana,BWA,072,Africa,Sub-Saharan Africa,2128507,569886.4678,292520.7177,1266078.501,7.843,24.856,58.98899841,41.01100159,1255584.96,872922.0395,4,2014
Central African Republic,CAF,140,Africa,Sub-Saharan Africa,4499653,3855032.873,370276.4495,274343.8489,15.025,36.959,67.23799896,32.76200104,3025476.637,1474176.363,4,2014
Canada,CAN,124,Americas,Northern America,35152370,750503.0961,6949975.041,27451541.12,7.2,10.8,61.15999985,38.84000015,21499189.44,13653180.56,3,2014
Switzerland,CHE,756,Europe,Western Europe,8089346,285392.1363,1762749.416,6041285.316,8,10.2,64.68099976,35.31900024,5232269.867,2857076.133,4,2014
Chile,CHL,152,Americas,Latin America and the Caribbean,17462982,1654617.611,4169810.887,11638728.7,5.963,13.797,58.05500031,41.94499969,10138134.25,7324847.747,3,2014
China,CHN,156,Asia,Eastern Asia,1357380000,297646279.6,391386944.2,668346750.3,7.16,12.08,66.8219986,33.1780014,907028444.5,450351555.5,1,2014
Cote d'Ivoire,CIV,384,Africa,Sub-Saharan Africa,21966312,11020938.25,1241975.238,9703398.616,13.192,37.579,56.79299927,43.20700073,12475327.41,9490984.587,3,2014
Cameroon,CMR,120,Africa,Sub-Saharan Africa,21655715,13779315.25,1956377.379,5920022.786,10.885,37.899,72.90899658,27.09100342,15788964.51,5866750.491,3,2014
"Congo, Dem. Rep.",COD,180,Africa,Sub-Saharan Africa,71316033,56911622.05,8576466.145,5827232.719,10.712,43.772,69.80000305,30.19999695,49778593.21,21537439.79,3,2014
"Congo, Rep.",COG,178,Africa,Sub-Saharan Africa,4751393,1849194.581,1131639.244,1770559.085,8.116,36.466,62.85599899,37.14400101,2986535.536,1764857.464,4,2014
Colombia,COL,170,Americas,Latin America and the Caribbean,47342981,7874084.585,9249398.509,30219498.81,5.818,16.074,64.36299896,35.63700104,30471362.37,16871618.63,3,2014
Comoros,COM,174,Africa,Sub-Saharan Africa,741500,408358.8696,113219.6354,219921.4879,7.743,34.204,40.80500031,59.19499969,302569.0773,438930.9227,5,2014
Cabo Verde,CPV,132,Africa,Sub-Saharan Africa,520106,357630.0949,34306.19277,128169.7198,5.713,21.706,53.60499954,46.39500046,278802.8189,241303.1811,5,2014
Costa Rica,CRI,188,Americas,Latin America and the Caribbean,4706401,465792.5217,775944.3099,3464616.996,4.767,15.022,57.18700027,42.81299973,2691449.553,2014951.447,4,2014
Cuba,CUB,192,Americas,Latin America and the Caribbean,11412167,2124260.802,1963463.324,7324328.815,7.66,11.08,53.38499832,46.61500168,6092385.161,5319781.839,3,2014
Cyprus,CYP,196,Asia,Western Asia,1143896,35517.97102,200902.4513,907475.5831,6.775,11.237,53.07600021,46.92399979,607134.2434,536761.7566,4,2014
Czech Republic,CZE,203,Europe,Eastern Europe,10514272,318582.4386,3944008.737,6251575.865,10.4,10.2,55.80799866,44.19200134,5867804.777,4646467.223,3,2014
Germany,DEU,276,Europe,Western Europe,80645605,1166941.926,22401736.06,57077734.18,11.1,8.5,57.37099838,42.62900162,46267188.74,34378416.26,3,2014
Djibouti,DJI,262,Africa,Sub-Saharan Africa,896688,287899.6022,255744.3837,353044.0141,8.48,24.05,55.54000092,44.45999908,498020.5234,398667.4766,5,2014
Denmark,DNK,208,Europe,Northern Europe,5614932,142619.2707,1093058.759,4379253.702,9.3,10,57.99499893,42.00500107,3256379.753,2358552.247,4,2014
Dominican Republic,DOM,214,Americas,Latin America and the Caribbean,10281296,1453980.901,1714508.982,7112806.117,6.044,21.2,62.03499985,37.96500015,6378001.958,3903294.042,3,2014
Algeria,DZA,012,Africa,Northern Africa,38338562,4786569.334,15898234.32,17653757.98,4.779,24.945,37.11600113,62.88399887,14229741.1,24108820.9,3,2014
Ecuador,ECU,218,Americas,Latin America and the Caribbean,15661547,4173489.157,2988223.156,8499834.687,5.146,21.066,61.90499878,38.09500122,9695280.479,5966266.521,3,2014
"Egypt, Arab Rep.",EGY,818,Africa,Northern Africa,89807433,25109259.86,21652572.64,43045600.49,6.071,27.949,42.3370018,57.6629982,38021774.53,51785658.47,3,2014
Spain,ESP,724,Europe,Southern Europe,46620045,2003729.468,9207458.888,35408858.2,8.3,9.1,44.21099854,55.78900146,20611187.41,26008857.59,3,2014
Estonia,EST,233,Europe,Northern Europe,1317997,56173.03325,398997.2413,862826.6878,11.6,10.3,56.65800095,43.34199905,746750.7527,571246.2473,4,2014
Ethiopia,ETH,231,Africa,Sub-Saharan Africa,94887724,68959656.31,7013151.485,18914918.92,7.426,33.301,78.80699921,21.19300079,74778167.9,20109556.1,3,2014
Finland,FIN,246,Europe,Northern Europe,5438972,224738.3214,1242641.939,3971537.172,9.5,10.7,53.77199936,46.22800064,2924643.989,2514328.011,4,2014
Fiji,FJI,242,Oceania,Melanesia,879715,366832.3694,120723.2857,392159.3449,6.818,20.479,55.11800003,44.88199997,484881.314,394833.686,5,2014
France,FRA,250,Europe,Western Europe,65998660,2029458.826,14061014.71,49908188.5,8.7,12.4,50.03300095,49.96699905,33021110.18,32977549.82,3,2014
Gabon,GAB,266,Africa,Sub-Saharan Africa,1817271,760764.1399,236008.9932,820479.6522,8.298,31.044,40.34999847,59.65000153,733268.8208,1084002.179,4,2014
United Kingdom,GBR,826,Europe,Northern Europe,64128226,678476.6109,12097789.69,51351961.77,9,12.1,58.40299988,41.59700012,37452807.75,26675418.25,3,2014
Georgia,GEO,268,Asia,Western Asia,3776000,1694895.42,420231.0291,1660873.623,13.131,14.223,58.83499908,41.16500092,2221609.565,1554390.435,4,2014
Ghana,GHA,288,Africa,Sub-Saharan Africa,26346251,11955665.67,3707444.322,10683141.26,8.652,32.448,75.06999969,24.93000031,19778130.55,6568120.455,3,2014
Guinea,GIN,324,Africa,Sub-Saharan Africa,11536615,7859203.666,672700.0035,3004596.083,10.209,37.254,61.51800156,38.48199844,7097094.995,4439520.005,3,2014
"Gambia, The",GMB,270,Africa,Sub-Saharan Africa,1859324,553241.8406,288548.4926,1017533.685,8.506,40.927,53.77799988,46.22200012,999907.2585,859416.7415,4,2014
Guinea-Bissau,GNB,624,Africa,Sub-Saharan Africa,1681495,1410690.174,116914.3485,153890.4296,11.274,38.154,66.9940033,33.0059967,1126500.816,554994.1843,4,2014
Equatorial Guinea,GNQ,226,Africa,Sub-Saharan Africa,1083746,586057.3208,90763.7275,406924.9517,10.689,35.739,55.77600098,44.22399902,604470.1795,479275.8205,4,2014
Greece,GRC,300,Europe,Southern Europe,10965211,1501466.325,1706077.181,7757667.599,10.2,8.6,38.9469986,61.0530014,4270620.574,6694590.426,3,2014
Guatemala,GTM,320,Americas,Latin America and the Caribbean,15596214,4816266.926,2831648.635,7948298.736,4.943,26.372,60.05899811,39.94100189,9366929.871,6229284.129,3,2014
Guam,GUM,316,Oceania,Micronesia,160375,14379.22186,26019.24149,119976.5336,4.895,17.153,60.71300125,39.28699875,97368.47576,63006.52424,5,2014
Guyana,GUY,328,Americas,Latin America and the Caribbean,758081,120504.5551,185729.845,451846.5999,8.06,20.92,50.61600113,49.38399887,383710.2875,374370.7125,5,2014
"Hong Kong SAR, China",HKG,344,Asia,Eastern Asia,7178900,15793.57991,938425.7757,6224680.625,6,8,58.74599838,41.25400162,4217316.478,2961583.522,4,2014
Honduras,HND,340,Americas,Latin America and the Caribbean,8657785,2988407.5,1648095.892,4021368.138,4.818,22.859,62.03699875,37.96300125,5371029.972,3286755.028,4,2014
Croatia,HRV,191,Europe,Southern Europe,4255689,459018.6263,1175634.086,2621036.328,11.8,9.4,43.35800171,56.64199829,1845181.709,2410507.291,4,2014
Haiti,HTI,332,Americas,Latin America and the Caribbean,10431776,4617417.062,1197567.837,4616895.362,8.827,25.334,57.88899994,42.11100006,6038850.802,4392925.198,3,2014
Hungary,HUN,348,Europe,Eastern Europe,9893082,472592.5222,2957536.909,6462952.899,12.8,9,49.49200058,50.50799942,4896284.201,4996797.799,4,2014
Indonesia,IDN,360,Asia,South-eastern Asia,252032263,88148280.14,52810841.58,111073136.5,7.075,20.04,64.39199829,35.60800171,162288610.5,89743652.52,2,2014
India,IND,356,Asia,Southern Asia,1278562207,596577123.8,304221099.5,377751205,7.339,19.938,52.11999893,47.88000107,666386608.6,612175598.4,1,2014
Ireland,IRL,372,Europe,Northern Europe,4623816,262632.7409,842551.7572,3518631.48,6.4,15,53.48600006,46.51399994,2473094.229,2150721.771,4,2014
"Iran, Islamic Rep.",IRN,364,Asia,Southern Asia,77435384,14598893.44,26440312.22,36396178.34,4.665,17.927,37.22999954,62.77000046,28829193.11,48606190.89,3,2014
Iraq,IRQ,368,Asia,Western Asia,33883145,6829148.107,6685144.353,20368513.25,5.279,34.333,42.6590004,57.3409996,14454210.96,19428934.04,3,2014
Iceland,ISL,352,Europe,Northern Europe,323764,14391.31036,60336.658,249036.027,6.7,13.4,72.53199768,27.46800232,234832.497,88931.50303,5,2014
Israel,ISR,376,Asia,Western Asia,8059500,102033.2726,1444020.6,6513446.223,5.2,21.3,60.375,39.625,4865923.125,3193576.875,4,2014
Italy,ITA,380,Europe,Southern Europe,60233948,2169024.51,16291476.45,41773446.04,10,8.5,42.35499954,57.64500046,25512088.4,34721859.6,3,2014
Jamaica,JAM,388,Americas,Latin America and the Caribbean,2851807,520397.7183,433930.9418,1897506.897,6.856,17.162,57.57500076,42.42499924,1641927.902,1209879.098,4,2014
Jordan,JOR,400,Asia,Western Asia,8413464,304399.1301,2269447.858,5839616.852,3.84,28.045,34.5340004,65.4659996,2905505.691,5507958.309,4,2014
Japan,JPN,392,Asia,Eastern Asia,127445000,4774089.766,33377846.18,89293068.61,10.1,8.2,57.67300034,42.32699966,73501355.28,53943644.72,2,2014
Kazakhstan,KAZ,398,Asia,Central Asia,17035550,4121581.009,3377297.917,9536671.074,7.98,22.73,67.30200195,32.69799805,11465266.19,5570283.806,3,2014
Kenya,KEN,404,Africa,Sub-Saharan Africa,44826849,16958893.84,6730751.531,21137652.08,6.213,32.929,58.04199982,41.95800018,26018399.61,18808449.39,3,2014
Kyrgyz Republic,KGZ,417,Asia,Central Asia,5719600,1811340.16,1155816.778,2752443.171,6.1,27.2,57.37400055,42.62599945,3281563.335,2438036.665,4,2014
Cambodia,KHM,116,Asia,South-eastern Asia,15022692,4827992.828,3837095.963,6357603.209,6.236,24.428,84.47799683,15.52200317,12690869.27,2331822.729,3,2014
"Korea, Rep.",KOR,410,Asia,Eastern Asia,50428893,3058008.137,12304649.7,35065732.59,5.3,8.6,60.08499908,39.91500092,30300199.9,20128693.1,3,2014
Kuwait,KWT,414,Asia,Western Asia,3598385,114104.7885,944468.1016,2539812.127,2.597,17.894,68.50499725,31.49500275,2465073.545,1133311.455,4,2014
